Order ID,Item,Quantity Ordered,Price Each,Order Date
171418,Green Curry,3,12,2018-09-01 12:53:00
171419,Pad Thai,1,12,2018-09-01 12:33:00
171420,Pad Kee Mao,1,12,2018-09-01 12:28:00
171421,Won Ton Soup,1,12,2018-09-01 12:10:00
171422,Pad Ka Nar,1,12,2018-09-01 12:05:00
171423,Red Curry,1,12,2018-09-01 12:21:00
171424,Basil Fried Rice,1,12,2018-09-01 12:42:00
171425,Green Curry,1,12,2018-09-01 12:05:00
171426,Tom Yum Gai,1,12,2018-09-01 12:43:00
171427,Chicken Satay,1,10,2018-09-01 12:26:00
171428,Basil Fried Rice,1,12,2018-09-01 12:50:00
171429,Pad See Ew,1,12,2018-09-01 12:25:00
171430,Pad Ka Nar,3,12,2018-09-01 12:42:00
171431,Grilled Salmon,1,22,2018-09-01 12:19:00
171432,Grilled Salmon,1,22,2018-09-01 12:34:00
171433,Pad Gra Prow,1,15,2018-09-01 12:32:00
171434,Grilled Salmon,1,22,2018-09-01 12:02:00
171435,Green Curry,1,12,2018-09-01 12:38:00
171436,Pad Ka Nar,1,12,2018-09-01 12:24:00
171437,Larb Gai,2,12,2018-09-01 12:34:00
171438,Green Curry,1,12,2018-09-01 12:20:00
171439,Grilled Salmon,6,22,2018-09-01 12:25:00
171440,Chicken Satay,1,10,2018-09-01 12:08:00
171441,Pumpkin Curry,2,15,2018-09-01 12:57:00
171442,Sticky Rice with Mango,1,6,2018-09-01 12:27:00
171442,Pad Gra Prow,1,15,2018-09-01 12:27:00
171443,Won Ton Soup,5,12,2018-09-01 12:56:00
171444,Yellow Curry,1,12,2018-09-01 12:40:00
171445,Pad Char,1,15,2018-09-01 12:47:00
171446,Som Tum,1,12,2018-09-01 12:05:00
171447,Thai Fried Rice,1,12,2018-09-01 12:23:00
171448,Thai Fried Rice,3,12,2018-09-01 12:17:00
171449,Green Curry,1,12,2018-09-01 12:21:00
171450,Sticky Rice with Mango,1,6,2018-09-01 12:23:00
171451,Sticky Rice with Mango,1,6,2018-09-01 12:08:00
171452,Red Curry,2,12,2018-09-01 12:30:00
171453,Sticky Rice with Mango,1,6,2018-09-01 12:11:00
171454,Green Curry,2,12,2018-09-01 12:47:00
171455,Larb Gai,5,12,2018-09-01 13:44:00
171456,Pad Ka Nar,2,12,2018-09-01 13:50:00
171457,Green Curry,1,12,2018-09-01 13:23:00
171458,Pad Thai,1,12,2018-09-01 13:26:00
171459,Won Ton Soup,1,12,2018-09-01 13:57:00
171460,Pad Char,1,15,2018-09-01 13:39:00
171461,Basil Fried Rice,2,12,2018-09-01 13:55:00
171462,Vegan Fresh Rolls,1,10,2018-09-01 13:13:00
171463,Vegan Fresh Rolls,2,10,2018-09-01 13:17:00
171464,Pumpkin Curry,1,15,2018-09-01 13:36:00
171465,Som Tum,1,12,2018-09-01 13:28:00
171466,Thai Beef Noodle Soup,2,12,2018-09-01 13:45:00
171467,Pad Prig Khing,2,12,2018-09-01 13:38:00
171468,Basil Fried Rice,2,12,2018-09-01 13:56:00
171469,Grilled Salmon,2,22,2018-09-01 13:55:00
171470,Pad Thai,2,12,2018-09-01 13:00:00
