Order ID,Item,Quantity Ordered,Price Each,Order Date
292214,Green Curry,2,12,2019-11-01 11:53:00
292215,Basil Fried Rice,3,12,2019-11-01 11:34:00
292216,Red Curry,1,12,2019-11-01 11:26:00
292217,Thai Beef Noodle Soup,1,12,2019-11-01 11:30:00
292218,Pad Thai,1,12,2019-11-01 11:14:00
292219,Thai Beef Noodle Soup,2,12,2019-11-01 11:54:00
292220,Green Curry,1,12,2019-11-01 11:19:00
292221,Pad Thai,1,12,2019-11-01 11:53:00
292222,Green Curry,3,12,2019-11-01 11:09:00
292223,Chicken Satay,1,10,2019-11-01 11:18:00
292223,Sticky Rice with Mango,1,6,2019-11-01 11:18:00
292224,Grilled Salmon,2,22,2019-11-01 11:15:00
292225,Waterfall Mushroom and Tofu,2,12,2019-11-01 11:44:00
292226,Grilled Salmon,1,22,2019-11-01 11:11:00
292227,Waterfall Mushroom and Tofu,1,12,2019-11-01 11:12:00
292228,Thai Beef Noodle Soup,1,12,2019-11-01 11:32:00
292229,Pad Char,1,15,2019-11-01 11:51:00
292230,Won Ton Soup,1,12,2019-11-01 11:56:00
292231,Vegan Fresh Rolls,1,10,2019-11-01 11:38:00
292232,Green Curry,2,12,2019-11-01 11:10:00
292233,Pad Gra Prow,1,15,2019-11-01 11:55:00
292234,Thai Fried Rice,3,12,2019-11-01 11:49:00
292235,Green Curry,1,12,2019-11-01 11:26:00
292236,Chicken Satay,1,10,2019-11-01 11:05:00
292236,Sticky Rice with Mango,1,6,2019-11-01 11:05:00
292237,Basil Fried Rice,1,12,2019-11-01 11:44:00
292238,Basil Fried Rice,1,12,2019-11-01 11:39:00
292239,Won Ton Soup,1,12,2019-11-01 11:49:00
292240,Pumpkin Curry,2,15,2019-11-01 11:46:00
292241,Basil Fried Rice,1,12,2019-11-01 11:35:00
292242,Yellow Curry,2,12,2019-11-01 11:50:00
292243,Larb Gai,1,12,2019-11-01 11:35:00
292244,Sticky Rice with Mango,2,6,2019-11-01 11:20:00
292245,MyThai Salad,1,12,2019-11-01 11:02:00
292246,Sticky Rice with Mango,2,6,2019-11-01 11:35:00
292247,Pad Thai,1,12,2019-11-01 11:36:00
292248,Yum Woonsen,2,13,2019-11-01 11:53:00
292249,Pumpkin Curry,1,15,2019-11-01 11:16:00
