Order ID,Item,Quantity Ordered,Price Each,Order Date
34609,Thai Streetfood Noodle,4,12,2017-05-02 11:26:00
34610,Red Curry,3,12,2017-05-02 11:07:00
34611,Yellow Curry,1,12,2017-05-02 11:45:00
34612,Pad Gra Tiem,2,15,2017-05-02 11:20:00
34613,Pad Thai,1,12,2017-05-02 11:46:00
34614,Pad Ma Keur,2,12,2017-05-02 11:24:00
34615,Pad Kee Mao,1,12,2017-05-02 11:07:00
34616,Chicken Satay,1,10,2017-05-02 11:46:00
34617,Won Ton Soup,1,12,2017-05-02 11:11:00
34618,Tom Kha Gai,1,12,2017-05-02 11:34:00
34619,Larb Gai,2,12,2017-05-02 11:38:00
34620,Pumpkin Curry,1,15,2017-05-02 11:20:00
34621,Grilled Salmon,5,22,2017-05-02 11:05:00
34622,Red Curry,1,12,2017-05-02 11:56:00
34623,Thai Streetfood Noodle,1,12,2017-05-02 11:25:00
34624,Green Curry,2,12,2017-05-02 11:09:00
34625,Sticky Rice with Mango,1,6,2017-05-02 11:35:00
34626,Won Ton Soup,1,12,2017-05-02 11:58:00
34627,Pad Thai,1,12,2017-05-02 11:21:00
34628,Thai Streetfood Noodle,1,12,2017-05-02 11:08:00
34629,Thai Beef Noodle Soup,1,12,2017-05-02 11:11:00
34630,MyThai Salad,2,12,2017-05-02 11:58:00
34631,Yum Woonsen,2,13,2017-05-02 11:11:00
34632,Sticky Rice with Mango,1,6,2017-05-02 11:22:00
34632,Tom Yum Gai,1,12,2017-05-02 11:22:00
34633,Chicken Satay,2,10,2017-05-02 11:28:00
34634,Basil Fried Rice,1,12,2017-05-02 11:14:00
34635,Won Ton Soup,1,12,2017-05-02 11:16:00
34636,Pad Thai,1,12,2017-05-02 12:11:00
34637,Tom Yum Gai,1,12,2017-05-02 12:47:00
34638,Tom Yum Gai,1,12,2017-05-02 12:35:00
34639,Pad Gra Prow,1,15,2017-05-02 12:02:00
34640,Thai Beef Noodle Soup,1,12,2017-05-02 12:05:00
34641,Larb Gai,1,12,2017-05-02 12:13:00
34642,Yellow Curry,1,12,2017-05-02 12:22:00
34643,Pad Gra Tiem,1,15,2017-05-02 12:32:00
34644,Grilled Salmon,1,22,2017-05-02 12:13:00
34645,Tom Yum Gai,1,12,2017-05-02 12:23:00
34646,Sticky Rice with Mango,1,6,2017-05-02 12:17:00
34647,Nam Kao Tod,8,12,2017-05-02 12:38:00
34648,Yum Nua,2,12,2017-05-02 12:26:00
34649,Thai Streetfood Noodle,1,12,2017-05-02 12:55:00
34650,Sticky Rice with Mango,1,6,2017-05-02 12:21:00
34651,Red Curry,2,12,2017-05-02 12:04:00
34652,Pad Thai,3,12,2017-05-02 12:19:00
34653,Pad Gra Prow,1,15,2017-05-02 12:57:00
34654,Thai Fried Rice,1,12,2017-05-02 12:04:00
34655,Yellow Curry,1,12,2017-05-02 12:14:00
34656,Som Tum,2,12,2017-05-02 12:18:00
34657,Yellow Curry,1,12,2017-05-02 12:13:00
34658,Som Tum,2,12,2017-05-02 12:39:00
34659,Thai Streetfood Noodle,1,12,2017-05-02 12:54:00
34660,Pad Kee Mao,1,12,2017-05-02 12:38:00
34661,Thai Fried Rice,1,12,2017-05-02 12:11:00
34662,Tom Kha Gai,3,12,2017-05-02 12:36:00
34663,Yellow Curry,2,12,2017-05-02 12:47:00
34664,Won Ton Soup,1,12,2017-05-02 12:18:00
34665,Pad Ma Keur,1,12,2017-05-02 12:46:00
34666,Som Tum,2,12,2017-05-02 12:26:00
34667,MyThai Salad,1,12,2017-05-02 12:25:00
34668,Larb Gai,1,12,2017-05-02 12:36:00
