Order ID,Item,Quantity Ordered,Price Each,Order Date
11739,Yum Nua,2,12,2017-02-01 11:48:00
11740,Tom Yum Goong,1,15,2017-02-01 11:22:00
11741,Thai Beef Noodle Soup,1,12,2017-02-01 11:14:00
11742,Pad Ka Nar,3,12,2017-02-01 11:31:00
11743,Thai Beef Noodle Soup,2,12,2017-02-01 11:27:00
11744,Yellow Curry,2,12,2017-02-01 11:14:00
11745,Chicken Satay,1,10,2017-02-01 11:12:00
11746,Yellow Curry,1,12,2017-02-01 11:21:00
11747,Pad Ka Nar,1,12,2017-02-01 11:38:00
11748,Grilled Salmon,1,22,2017-02-01 11:13:00
11749,Pad Char,5,15,2017-02-01 11:38:00
11750,Pad Ka Nar,1,12,2017-02-01 11:33:00
11751,Pad Gra Prow,1,15,2017-02-01 11:00:00
11752,Pad Ma Keur,1,12,2017-02-01 11:01:00
11753,Thai Beef Noodle Soup,2,12,2017-02-01 11:54:00
11754,Grilled Thai Steak,1,20,2017-02-01 11:07:00
11755,Sticky Rice with Mango,1,6,2017-02-01 11:30:00
11755,Won Ton Soup,1,12,2017-02-01 11:30:00
11756,Nam Kao Tod,1,12,2017-02-01 11:49:00
11757,Green Curry,1,12,2017-02-01 11:21:00
11758,Yum Nua,2,12,2017-02-01 11:36:00
11759,Larb Gai,1,12,2017-02-01 11:03:00
11760,Pad See Ew,1,12,2017-02-01 11:33:00
11761,Red Curry,1,12,2017-02-01 11:43:00
11762,Green Curry,3,12,2017-02-01 11:21:00
11763,Red Curry,2,12,2017-02-01 11:45:00
11764,Thai Streetfood Noodle,1,12,2017-02-01 11:28:00
11765,Pad Char,1,15,2017-02-01 11:22:00
11766,Sticky Rice with Mango,1,6,2017-02-01 11:07:00
11767,Pad Char,1,15,2017-02-01 11:40:00
11768,Red Curry,2,12,2017-02-01 11:28:00
11769,Thai Streetfood Noodle,1,12,2017-02-01 11:27:00
11770,Yum Nua,1,12,2017-02-01 11:54:00
11771,Sticky Rice with Mango,1,6,2017-02-01 12:44:00
11771,Basil Fried Rice,1,12,2017-02-01 12:44:00
11772,Thai Beef Noodle Soup,1,12,2017-02-01 12:43:00
11773,Grilled Salmon,2,22,2017-02-01 12:18:00
11774,Chicken Satay,1,10,2017-02-01 12:43:00
11774,Sticky Rice with Mango,1,6,2017-02-01 12:43:00
11775,MyThai Salad,1,12,2017-02-01 12:57:00
11776,MyThai Salad,1,12,2017-02-01 12:39:00
11777,Pra Ram,2,12,2017-02-01 12:27:00
11778,Bar-B-Q Chicken,1,20,2017-02-01 12:08:00
11779,Sticky Rice with Mango,2,6,2017-02-01 12:02:00
11779,Pumpkin Curry,2,15,2017-02-01 12:02:00
11780,Won Ton Soup,2,12,2017-02-01 12:50:00
11781,Pad Pak,1,12,2017-02-01 12:10:00
11782,Pad Ma Keur,1,12,2017-02-01 12:15:00
11783,Pad Gra Prow,2,15,2017-02-01 12:33:00
11784,Sticky Rice with Mango,1,6,2017-02-01 12:29:00
11785,Grilled Salmon,1,22,2017-02-01 12:35:00
11786,Pad Thai,1,12,2017-02-01 12:41:00
11787,Vegan Fresh Rolls,2,10,2017-02-01 12:34:00
11788,Pad See Ew,2,12,2017-02-01 12:52:00
11789,Green Curry,1,12,2017-02-01 12:09:00
11790,Green Curry,1,12,2017-02-01 12:49:00
11791,Pad Thai,2,12,2017-02-01 12:21:00
11792,Pad See Ew,2,12,2017-02-01 12:53:00
11793,Pumpkin Curry,1,15,2017-02-01 12:57:00
11794,Pad Char,1,15,2017-02-01 12:32:00
11795,Pad Ka Nar,1,12,2017-02-01 12:34:00
11796,Pumpkin Curry,1,15,2017-02-01 12:23:00
11797,Pad Gra Prow,1,15,2017-02-01 12:16:00
11798,Pad Pak,1,12,2017-02-01 12:53:00
11799,Thai Beef Noodle Soup,1,12,2017-02-01 12:54:00
11800,Sticky Rice with Mango,1,6,2017-02-01 12:31:00
11800,Sriracha Wings,1,10,2017-02-01 12:31:00
11801,Pad Gra Tiem,1,15,2017-02-01 12:33:00
11802,Pad Char,1,15,2017-02-01 12:43:00
11803,Chicken Satay,1,10,2017-02-01 12:37:00
11804,Sticky Rice with Mango,1,6,2017-02-01 12:10:00
11805,Bar-B-Q Chicken,2,20,2017-02-01 13:47:00
11806,Sticky Rice with Mango,1,6,2017-02-01 13:52:00
11806,Chicken Satay,1,10,2017-02-01 13:52:00
11807,Pad Thai,1,12,2017-02-01 13:13:00
11808,Pra Ram,3,12,2017-02-01 13:49:00
11809,MyThai Salad,1,12,2017-02-01 13:52:00
11810,Red Curry,2,12,2017-02-01 13:02:00
11811,Thai Fried Rice,2,12,2017-02-01 13:12:00
11812,Red Curry,1,12,2017-02-01 13:46:00
11813,Yum Nua,2,12,2017-02-01 13:20:00
11814,Pra Ram,1,12,2017-02-01 13:37:00
11815,Pad Kee Mao,1,12,2017-02-01 13:41:00
11816,Sticky Rice with Mango,1,6,2017-02-01 13:01:00
11816,Sriracha Wings,1,10,2017-02-01 13:01:00
11817,Pad Gra Tiem,1,15,2017-02-01 13:44:00
11818,Pad Thai,1,12,2017-02-01 13:44:00
11819,Pad Kee Mao,1,12,2017-02-01 13:44:00
11820,Pumpkin Curry,1,15,2017-02-01 13:00:00
11821,Thai Fried Rice,1,12,2017-02-01 13:21:00
11822,Thai Beef Noodle Soup,1,12,2017-02-01 13:43:00
11823,Won Ton Soup,1,12,2017-02-01 13:07:00
11824,Vegan Fresh Rolls,2,10,2017-02-01 13:09:00
11825,Red Curry,1,12,2017-02-01 13:29:00
11826,Vegan Fresh Rolls,1,10,2017-02-01 13:47:00
11827,Pad Gra Prow,2,15,2017-02-01 13:39:00
11828,Yellow Curry,2,12,2017-02-01 13:53:00
11829,Pad Ka Nar,1,12,2017-02-01 13:04:00
11830,Won Ton Soup,3,12,2017-02-01 13:10:00
11831,Won Ton Soup,3,12,2017-02-01 13:58:00
11832,Pad Gra Prow,1,15,2017-02-01 13:34:00
11833,Yellow Curry,2,12,2017-02-01 13:12:00
11834,Pad Ma Keur,1,12,2017-02-01 13:12:00
11835,Green Curry,2,12,2017-02-01 13:31:00
11836,Tom Yum Gai,1,12,2017-02-01 13:27:00
11837,Thai Fried Rice,1,12,2017-02-01 13:50:00
11838,Tom Kha Gai,1,12,2017-02-01 14:20:00
11839,Yum Nua,1,12,2017-02-01 14:05:00
11840,Pumpkin Curry,3,15,2017-02-01 14:35:00
11841,Green Curry,1,12,2017-02-01 14:23:00
11842,Yellow Curry,1,12,2017-02-01 14:14:00
11843,Yum Nua,3,12,2017-02-01 14:49:00
11844,Grilled Salmon,1,22,2017-02-01 14:05:00
11845,Green Curry,2,12,2017-02-01 14:55:00
11846,Sriracha Wings,1,10,2017-02-01 14:14:00
11847,Green Curry,1,12,2017-02-01 14:18:00
11848,Pad Gra Tiem,1,15,2017-02-01 14:37:00
11849,Sticky Rice with Mango,1,6,2017-02-01 14:43:00
11850,Yum Nua,2,12,2017-02-01 14:40:00
11851,Pad See Ew,1,12,2017-02-01 14:29:00
11852,Pad Gra Prow,1,15,2017-02-01 14:20:00
11853,Thai Streetfood Noodle,1,12,2017-02-01 14:52:00
11854,Grilled Salmon,4,22,2017-02-01 14:21:00
11855,Thai Streetfood Noodle,3,12,2017-02-01 14:58:00
11856,MyThai Salad,8,12,2017-02-01 14:11:00
11857,Won Ton Soup,2,12,2017-02-01 14:02:00
11858,Sriracha Wings,1,10,2017-02-01 14:22:00
11859,Sriracha Wings,3,10,2017-02-01 14:08:00
11859,Sticky Rice with Mango,1,6,2017-02-01 14:08:00
11860,Thai Beef Noodle Soup,2,12,2017-02-01 14:24:00
11861,Pad Thai,1,12,2017-02-01 14:58:00
11862,Pad See Ew,1,12,2017-02-01 14:32:00
11863,Sticky Rice with Mango,1,6,2017-02-01 14:44:00
11863,Sticky Rice with Mango,1,6,2017-02-01 14:44:00
11864,Thai Streetfood Noodle,1,12,2017-02-01 14:29:00
11865,Sticky Rice with Mango,1,6,2017-02-01 14:40:00
11866,Pad Thai,2,12,2017-02-01 14:58:00
11867,Pad Kee Mao,2,12,2017-02-01 14:22:00
11868,Pad Char,1,15,2017-02-01 14:39:00
11869,MyThai Salad,2,12,2017-02-01 14:47:00
11870,Thai Streetfood Noodle,1,12,2017-02-01 14:53:00
11871,Sticky Rice with Mango,1,6,2017-02-01 14:55:00
11872,Bar-B-Q Chicken,1,20,2017-02-01 14:36:00
11873,Tom Kha Gai,1,12,2017-02-01 14:14:00
11874,Pad See Ew,2,12,2017-02-01 14:47:00
11875,Thai Streetfood Noodle,4,12,2017-02-01 14:59:00
11876,Pumpkin Curry,1,15,2017-02-01 17:10:00
11877,Grilled Thai Steak,1,20,2017-02-01 17:01:00
11878,Thai Beef Noodle Soup,1,12,2017-02-01 17:18:00
11879,Won Ton Soup,1,12,2017-02-01 17:04:00
11880,Thai Beef Noodle Soup,1,12,2017-02-01 17:29:00
11881,Sticky Rice with Mango,1,6,2017-02-01 17:15:00
11881,Pad See Ew,1,12,2017-02-01 17:15:00
11882,Sticky Rice with Mango,1,6,2017-02-01 17:08:00
11883,Thai Fried Rice,1,12,2017-02-01 17:23:00
11884,Pad Ka Nar,1,12,2017-02-01 17:10:00
11885,Pad Thai,4,12,2017-02-01 17:59:00
11886,Green Curry,3,12,2017-02-01 17:29:00
11887,Pad Gra Prow,1,15,2017-02-01 17:30:00
11888,Tom Yum Goong,3,15,2017-02-01 17:31:00
11889,Yellow Curry,2,12,2017-02-01 17:34:00
11890,Won Ton Soup,3,12,2017-02-01 17:11:00
11891,Pad Kee Mao,1,12,2017-02-01 17:29:00
11892,Yellow Curry,2,12,2017-02-01 17:49:00
11893,Pumpkin Curry,3,15,2017-02-01 17:33:00
11894,Pad Prig Khing,1,12,2017-02-01 17:26:00
11895,Green Curry,2,12,2017-02-01 17:14:00
11896,Sticky Rice with Mango,1,6,2017-02-01 17:35:00
11896,Pad Kee Mao,1,12,2017-02-01 17:35:00
11897,Waterfall Mushroom and Tofu,1,12,2017-02-01 17:03:00
11898,Basil Fried Rice,3,12,2017-02-01 17:18:00
11899,Yum Nua,1,12,2017-02-01 17:32:00
11900,Tom Kha Gai,1,12,2017-02-01 17:54:00
11901,Thai Streetfood Noodle,1,12,2017-02-01 17:18:00
11902,Pad Prig Khing,1,12,2017-02-01 17:22:00
11903,Green Curry,2,12,2017-02-01 17:59:00
11904,Tom Yum Gai,1,12,2017-02-01 17:19:00
11905,Thai Beef Noodle Soup,1,12,2017-02-01 17:45:00
11906,Tom Yum Goong,1,15,2017-02-01 17:26:00
11907,Pad Char,1,15,2017-02-01 18:54:00
11908,Vegan Fresh Rolls,3,10,2017-02-01 18:33:00
11909,Pad Thai,1,12,2017-02-01 18:11:00
11910,Basil Fried Rice,2,12,2017-02-01 18:08:00
11911,Sticky Rice with Mango,1,6,2017-02-01 18:20:00
11911,Thai Fried Rice,1,12,2017-02-01 18:20:00
11912,Pad See Ew,2,12,2017-02-01 18:55:00
11913,Vegan Fresh Rolls,1,10,2017-02-01 18:17:00
11914,Pad Thai,1,12,2017-02-01 18:52:00
11915,Green Curry,1,12,2017-02-01 18:39:00
11916,Red Curry,1,12,2017-02-01 18:44:00
11917,Green Curry,1,12,2017-02-01 18:42:00
11918,Pra Ram,2,12,2017-02-01 18:54:00
11919,Pad Ka Nar,2,12,2017-02-01 18:00:00
11920,Sticky Rice with Mango,2,6,2017-02-01 18:24:00
11921,Grilled Thai Steak,1,20,2017-02-01 18:43:00
11922,Won Ton Soup,1,12,2017-02-01 18:48:00
11923,Pad Gra Tiem,1,15,2017-02-01 18:47:00
11924,Tom Yum Gai,2,12,2017-02-01 18:52:00
11925,Green Curry,1,12,2017-02-01 18:53:00
11926,Pad Gra Prow,4,15,2017-02-01 18:33:00
11927,Pad Thai,3,12,2017-02-01 18:51:00
11928,Sticky Rice with Mango,2,6,2017-02-01 18:32:00
11928,Yellow Curry,2,12,2017-02-01 18:32:00
11929,Nam Kao Tod,1,12,2017-02-01 18:54:00
11930,Sticky Rice with Mango,1,6,2017-02-01 18:07:00
11930,Yum Nua,1,12,2017-02-01 18:07:00
11931,Pad Kee Mao,1,12,2017-02-01 18:36:00
11932,Thai Beef Noodle Soup,1,12,2017-02-01 18:32:00
11933,Thai Streetfood Noodle,1,12,2017-02-01 18:26:00
11934,Pad Pak,1,12,2017-02-01 18:00:00
11935,Pumpkin Curry,1,15,2017-02-01 18:15:00
11936,Basil Fried Rice,1,12,2017-02-01 18:15:00
11937,Thai Fried Rice,1,12,2017-02-01 18:46:00
11938,Pumpkin Curry,1,15,2017-02-01 18:04:00
11939,Grilled Salmon,1,22,2017-02-01 18:39:00
11940,Pad Gra Tiem,1,15,2017-02-01 18:52:00
11941,Red Curry,2,12,2017-02-01 18:44:00
11942,Pad Thai,1,12,2017-02-01 18:54:00
11943,Pad Pak,1,12,2017-02-01 18:20:00
11944,Thai Beef Noodle Soup,3,12,2017-02-01 18:51:00
11945,Red Curry,2,12,2017-02-01 18:06:00
11946,Waterfall Mushroom and Tofu,3,12,2017-02-01 18:20:00
11947,Green Curry,1,12,2017-02-01 18:15:00
11948,Yellow Curry,1,12,2017-02-01 18:23:00
11949,Pad Gra Tiem,2,15,2017-02-01 19:44:00
11950,Yellow Curry,2,12,2017-02-01 19:42:00
11951,Pra Ram,1,12,2017-02-01 19:45:00
11952,Pad Kee Mao,1,12,2017-02-01 19:31:00
11953,Pra Ram,1,12,2017-02-01 19:05:00
11954,Yellow Curry,2,12,2017-02-01 19:34:00
11955,Pad Ka Nar,1,12,2017-02-01 19:52:00
