Order ID,Item,Quantity Ordered,Price Each,Order Date
163268,Thai Streetfood Noodle,1,12,2018-08-01 11:49:00
163269,Nam Kao Tod,3,12,2018-08-01 11:04:00
163270,Basil Fried Rice,1,12,2018-08-01 11:07:00
163271,Pad Gra Prow,2,15,2018-08-01 11:53:00
163272,Sticky Rice with Mango,2,6,2018-08-01 11:50:00
163273,Thai Streetfood Noodle,3,12,2018-08-01 11:15:00
163274,Nam Kao Tod,3,12,2018-08-01 11:58:00
163275,Thai Beef Noodle Soup,1,12,2018-08-01 11:03:00
163276,Thai Fried Rice,3,12,2018-08-01 11:41:00
163277,Pad Thai,1,12,2018-08-01 11:35:00
163278,Sticky Rice with Mango,1,6,2018-08-01 11:07:00
163279,Thai Beef Noodle Soup,1,12,2018-08-01 11:25:00
163280,Red Curry,1,12,2018-08-01 11:40:00
163281,Pumpkin Curry,1,15,2018-08-01 11:55:00
163282,Yellow Curry,4,12,2018-08-01 11:37:00
163283,Pumpkin Curry,2,15,2018-08-01 11:02:00
163284,Yum Woonsen,3,13,2018-08-01 11:07:00
163285,Thai Fried Rice,1,12,2018-08-01 11:22:00
163286,Green Curry,1,12,2018-08-01 11:39:00
163287,Green Curry,1,12,2018-08-01 11:32:00
163288,Grilled Salmon,2,22,2018-08-01 11:14:00
163289,Pad Char,1,15,2018-08-01 11:31:00
163290,MyThai Salad,1,12,2018-08-01 11:14:00
163291,Som Tum,1,12,2018-08-01 11:16:00
163292,Pad Prig Khing,1,12,2018-08-01 11:18:00
163293,Red Curry,2,12,2018-08-01 11:14:00
163294,Green Curry,1,12,2018-08-01 11:23:00
163295,Sticky Rice with Mango,1,6,2018-08-01 11:55:00
163295,Sticky Rice with Mango,1,6,2018-08-01 11:55:00
163296,Pad Char,2,15,2018-08-01 11:14:00
163297,Larb Gai,1,12,2018-08-01 11:22:00
163298,MyThai Salad,3,12,2018-08-01 12:45:00
163299,Basil Fried Rice,1,12,2018-08-01 12:31:00
163300,Pumpkin Curry,1,15,2018-08-01 12:20:00
163301,Pad Gra Tiem,2,15,2018-08-01 12:24:00
163302,Pad Kee Mao,2,12,2018-08-01 12:33:00
163303,Yellow Curry,1,12,2018-08-01 12:41:00
163304,Tom Kha Gai,4,12,2018-08-01 12:10:00
163305,Won Ton Soup,1,12,2018-08-01 12:39:00
163306,Thai Beef Noodle Soup,1,12,2018-08-01 12:29:00
163307,Nam Kao Tod,1,12,2018-08-01 12:47:00
163308,Vegan Fresh Rolls,5,10,2018-08-01 12:03:00
163309,Pad Char,1,15,2018-08-01 12:15:00
163310,Pad Thai,2,12,2018-08-01 12:48:00
163311,Pumpkin Curry,1,15,2018-08-01 12:37:00
163312,Yellow Curry,1,12,2018-08-01 12:39:00
163313,Vegan Fresh Rolls,1,10,2018-08-01 12:02:00
163314,Yellow Curry,1,12,2018-08-01 12:30:00
163315,Bar-B-Q Chicken,1,20,2018-08-01 12:10:00
163316,MyThai Salad,1,12,2018-08-01 12:36:00
163317,Yellow Curry,2,12,2018-08-01 12:16:00
163318,Pad Kee Mao,1,12,2018-08-01 12:45:00
163319,Thai Beef Noodle Soup,3,12,2018-08-01 12:55:00
163320,Pad Char,1,15,2018-08-01 12:32:00
163321,Pumpkin Curry,1,15,2018-08-01 12:08:00
163322,Pad See Ew,1,12,2018-08-01 12:57:00
163323,Tom Yum Gai,1,12,2018-08-01 12:48:00
163324,Thai Fried Rice,1,12,2018-08-01 12:22:00
163325,Pad Gra Tiem,2,15,2018-08-01 12:41:00
163326,Basil Fried Rice,1,12,2018-08-01 12:08:00
163327,Yellow Curry,1,12,2018-08-01 12:59:00
163328,Tom Yum Goong,1,15,2018-08-01 12:23:00
163329,Pad Thai,1,12,2018-08-01 12:14:00
163330,Sticky Rice with Mango,1,6,2018-08-01 12:50:00
163330,Tom Kha Gai,1,12,2018-08-01 12:50:00
163331,Won Ton Soup,1,12,2018-08-01 12:06:00
163332,Red Curry,1,12,2018-08-01 12:27:00
163333,Sticky Rice with Mango,1,6,2018-08-01 12:31:00
163333,Sticky Rice with Mango,1,6,2018-08-01 12:31:00
163334,Pad Prig Khing,1,12,2018-08-01 12:17:00
163335,Waterfall Mushroom and Tofu,1,12,2018-08-01 12:53:00
163336,Pad Gra Prow,2,15,2018-08-01 12:09:00
