Order ID,Item,Quantity Ordered,Price Each,Order Date
76652,Pad Ma Keur,2,12,2017-10-01 12:45:00
76653,Vegan Fresh Rolls,1,10,2017-10-01 12:11:00
76654,Red Curry,2,12,2017-10-01 12:40:00
76655,Pad Kee Mao,2,12,2017-10-01 12:02:00
76656,Pad Char,1,15,2017-10-01 12:46:00
76657,Thai Fried Rice,3,12,2017-10-01 12:22:00
76658,Yellow Curry,1,12,2017-10-01 12:51:00
76659,Chicken Satay,3,10,2017-10-01 12:58:00
76660,Grilled Salmon,2,22,2017-10-01 12:47:00
76661,Pad Char,3,15,2017-10-01 12:11:00
76662,Pad Gra Prow,2,15,2017-10-01 12:14:00
76663,Yum Woonsen,1,13,2017-10-01 12:30:00
76664,Pad Ka Nar,3,12,2017-10-01 12:28:00
76665,Yum Woonsen,1,13,2017-10-01 12:56:00
76666,Pad Char,1,15,2017-10-01 12:25:00
76667,Won Ton Soup,1,12,2017-10-01 12:15:00
76668,Pad Gra Prow,3,15,2017-10-01 12:02:00
76669,Yellow Curry,1,12,2017-10-01 12:07:00
76670,Tom Yum Gai,1,12,2017-10-01 12:54:00
76671,Thai Fried Rice,1,12,2017-10-01 12:25:00
76672,Thai Beef Noodle Soup,1,12,2017-10-01 12:24:00
76673,Yum Woonsen,2,13,2017-10-01 12:53:00
76674,Thai Streetfood Noodle,1,12,2017-10-01 12:56:00
76675,Pad Kee Mao,1,12,2017-10-01 12:32:00
76676,Tom Yum Gai,1,12,2017-10-01 12:57:00
76677,Grilled Salmon,2,22,2017-10-01 12:29:00
76678,Red Curry,2,12,2017-10-01 12:26:00
76679,Pad Thai,1,12,2017-10-01 12:58:00
76680,Pad Kee Mao,1,12,2017-10-01 12:58:00
76681,Green Curry,1,12,2017-10-01 12:54:00
76682,Chicken Satay,1,10,2017-10-01 12:46:00
76683,Thai Beef Noodle Soup,1,12,2017-10-01 12:41:00
76684,Grilled Salmon,1,22,2017-10-01 12:47:00
76685,Chicken Satay,1,10,2017-10-01 12:16:00
76686,Nam Kao Tod,1,12,2017-10-01 12:25:00
