Order ID,Item,Quantity Ordered,Price Each,Order Date
249580,Pad Ka Nar,2,12,2019-06-01 12:47:00
249581,Tom Yum Goong,1,15,2019-06-01 12:25:00
249582,Won Ton Soup,5,12,2019-06-01 12:18:00
249583,Thai Streetfood Noodle,2,12,2019-06-01 12:53:00
249584,Pad Gra Tiem,1,15,2019-06-01 12:35:00
249585,Pad Pak,2,12,2019-06-01 12:53:00
249586,Bar-B-Q Chicken,1,20,2019-06-01 12:01:00
249587,Thai Beef Noodle Soup,2,12,2019-06-01 12:19:00
249588,Tom Kha Gai,1,12,2019-06-01 12:35:00
249589,Yellow Curry,1,12,2019-06-01 12:44:00
249590,Larb Gai,1,12,2019-06-01 12:18:00
249591,Sticky Rice with Mango,1,6,2019-06-01 12:25:00
249591,Pad See Ew,1,12,2019-06-01 12:25:00
249592,Pad Thai,2,12,2019-06-01 12:59:00
249593,Sticky Rice with Mango,2,6,2019-06-01 12:48:00
249593,Pad Char,2,15,2019-06-01 12:48:00
249594,Thai Streetfood Noodle,1,12,2019-06-01 12:34:00
249595,Won Ton Soup,1,12,2019-06-01 12:23:00
249596,Vegan Fresh Rolls,1,10,2019-06-01 12:50:00
249597,Sticky Rice with Mango,1,6,2019-06-01 12:07:00
249598,Thai Fried Rice,2,12,2019-06-01 12:09:00
249599,Basil Fried Rice,1,12,2019-06-01 12:45:00
249600,Won Ton Soup,1,12,2019-06-01 12:29:00
249601,Sticky Rice with Mango,1,6,2019-06-01 12:57:00
249601,Sticky Rice with Mango,1,6,2019-06-01 12:57:00
249602,Pad Thai,2,12,2019-06-01 12:24:00
249603,Yum Woonsen,1,13,2019-06-01 12:14:00
249604,Green Curry,3,12,2019-06-01 12:25:00
249605,Sriracha Wings,1,10,2019-06-01 12:23:00
249606,Pad Thai,1,12,2019-06-01 12:37:00
249607,Pad Ma Keur,2,12,2019-06-01 12:12:00
249608,Sticky Rice with Mango,1,6,2019-06-01 12:51:00
249608,Pad Gra Prow,1,15,2019-06-01 12:51:00
249609,Red Curry,2,12,2019-06-01 12:49:00
249610,Nam Kao Tod,3,12,2019-06-01 12:19:00
249611,Tom Yum Goong,1,15,2019-06-01 12:48:00
249612,Pad Gra Tiem,1,15,2019-06-01 12:27:00
249613,Pad Prig Khing,1,12,2019-06-01 12:31:00
249614,Green Curry,1,12,2019-06-01 12:30:00
249615,Sticky Rice with Mango,1,6,2019-06-01 12:09:00
249616,Won Ton Soup,1,12,2019-06-01 12:53:00
249617,Won Ton Soup,4,12,2019-06-01 12:21:00
249618,Pad Gra Tiem,1,15,2019-06-01 12:15:00
249619,Chicken Satay,1,10,2019-06-01 12:16:00
249620,Waterfall Mushroom and Tofu,1,12,2019-06-01 12:52:00
249621,Pad Kee Mao,1,12,2019-06-01 12:47:00
249622,Yellow Curry,2,12,2019-06-01 12:18:00
249623,Won Ton Soup,1,12,2019-06-01 12:21:00
249624,Pad Char,1,15,2019-06-01 12:59:00
249625,Sticky Rice with Mango,1,6,2019-06-01 12:56:00
249625,Basil Fried Rice,1,12,2019-06-01 12:56:00
249626,Pad Kee Mao,1,12,2019-06-01 13:43:00
249627,Sticky Rice with Mango,1,6,2019-06-01 13:55:00
249627,Won Ton Soup,1,12,2019-06-01 13:55:00
249628,Thai Streetfood Noodle,1,12,2019-06-01 13:17:00
249629,Pad Kee Mao,1,12,2019-06-01 13:29:00
249630,Green Curry,1,12,2019-06-01 13:53:00
249631,Sriracha Wings,1,10,2019-06-01 13:38:00
249632,Sticky Rice with Mango,1,6,2019-06-01 13:31:00
249633,Pad Thai,1,12,2019-06-01 13:23:00
249634,Red Curry,1,12,2019-06-01 13:41:00
249635,Tom Yum Goong,1,15,2019-06-01 13:37:00
249636,Red Curry,2,12,2019-06-01 13:57:00
249637,Sticky Rice with Mango,1,6,2019-06-01 13:10:00
249637,Thai Streetfood Noodle,1,12,2019-06-01 13:10:00
249638,Pad Ka Nar,1,12,2019-06-01 13:00:00
249639,Won Ton Soup,1,12,2019-06-01 13:37:00
249640,Grilled Salmon,1,22,2019-06-01 13:13:00
249641,Basil Fried Rice,1,12,2019-06-01 13:51:00
249642,Red Curry,2,12,2019-06-01 13:57:00
249643,Tom Kha Gai,1,12,2019-06-01 13:23:00
249644,Yum Woonsen,1,13,2019-06-01 13:54:00
249645,Green Curry,1,12,2019-06-01 13:47:00
249646,Red Curry,1,12,2019-06-01 13:35:00
249647,Basil Fried Rice,1,12,2019-06-01 13:43:00
249648,Sticky Rice with Mango,4,6,2019-06-01 13:59:00
249649,Pad Gra Tiem,2,15,2019-06-01 13:51:00
249650,Vegan Fresh Rolls,2,10,2019-06-01 13:23:00
249651,Yum Woonsen,1,13,2019-06-01 13:12:00
249652,Pad See Ew,1,12,2019-06-01 13:01:00
249653,Yellow Curry,1,12,2019-06-01 13:24:00
249654,Green Curry,3,12,2019-06-01 13:57:00
249655,Tom Kha Gai,1,12,2019-06-01 13:28:00
249656,Thai Beef Noodle Soup,1,12,2019-06-01 13:25:00
249657,Pad Char,1,15,2019-06-01 13:13:00
249658,Sticky Rice with Mango,1,6,2019-06-01 13:47:00
249658,Pad Gra Tiem,1,15,2019-06-01 13:47:00
249659,Pad Gra Prow,1,15,2019-06-01 13:10:00
249660,Pad Char,2,15,2019-06-01 13:29:00
249661,Pad Prig Khing,1,12,2019-06-01 13:57:00
249662,Thai Streetfood Noodle,1,12,2019-06-01 13:10:00
249663,Pad Thai,1,12,2019-06-01 13:21:00
249664,Pad Thai,1,12,2019-06-01 13:23:00
249665,Thai Streetfood Noodle,2,12,2019-06-01 13:45:00
249666,Thai Streetfood Noodle,2,12,2019-06-01 13:08:00
249667,Thai Beef Noodle Soup,3,12,2019-06-01 13:11:00
249668,Pad See Ew,1,12,2019-06-01 13:49:00
249669,Tom Kha Gai,1,12,2019-06-01 13:21:00
249670,Won Ton Soup,1,12,2019-06-01 13:58:00
249671,Thai Fried Rice,1,12,2019-06-01 13:58:00
249672,Bar-B-Q Chicken,3,20,2019-06-01 13:57:00
249673,Won Ton Soup,1,12,2019-06-01 13:17:00
249674,Vegan Fresh Rolls,1,10,2019-06-01 13:35:00
249675,Thai Fried Rice,1,12,2019-06-01 14:22:00
249676,Larb Gai,2,12,2019-06-01 14:01:00
249677,Pad See Ew,1,12,2019-06-01 14:29:00
249678,Vegan Fresh Rolls,3,10,2019-06-01 14:39:00
249679,Pad Thai,1,12,2019-06-01 14:05:00
249680,Pad Pak,1,12,2019-06-01 14:24:00
249681,Bar-B-Q Chicken,2,20,2019-06-01 14:34:00
249682,MyThai Salad,3,12,2019-06-01 14:57:00
249683,Pad See Ew,1,12,2019-06-01 14:13:00
249684,Pad Pak,1,12,2019-06-01 14:11:00
249685,Green Curry,3,12,2019-06-01 14:39:00
249686,Pad See Ew,1,12,2019-06-01 14:06:00
249687,Sticky Rice with Mango,4,6,2019-06-01 14:19:00
249688,Yellow Curry,3,12,2019-06-01 14:05:00
249689,Yellow Curry,4,12,2019-06-01 14:56:00
249690,Sticky Rice with Mango,1,6,2019-06-01 14:49:00
249690,Won Ton Soup,1,12,2019-06-01 14:49:00
249691,Red Curry,2,12,2019-06-01 14:06:00
249692,Pad See Ew,1,12,2019-06-01 14:05:00
249693,Thai Fried Rice,2,12,2019-06-01 14:16:00
249694,Larb Gai,2,12,2019-06-01 14:30:00
249695,Red Curry,1,12,2019-06-01 14:33:00
249696,Thai Fried Rice,1,12,2019-06-01 14:42:00
249697,Tom Yum Gai,2,12,2019-06-01 14:35:00
249698,Green Curry,1,12,2019-06-01 14:29:00
249699,Pad Thai,3,12,2019-06-01 14:16:00
249700,Thai Fried Rice,3,12,2019-06-01 14:14:00
249701,Red Curry,1,12,2019-06-01 14:50:00
249702,Pad Char,3,15,2019-06-01 14:51:00
249703,Pad See Ew,6,12,2019-06-01 14:09:00
249704,Som Tum,2,12,2019-06-01 14:46:00
249705,Pumpkin Curry,1,15,2019-06-01 14:48:00
249706,Basil Fried Rice,1,12,2019-06-01 14:49:00
249707,Thai Fried Rice,1,12,2019-06-01 14:12:00
249708,Pad Gra Tiem,1,15,2019-06-01 14:45:00
249709,Waterfall Mushroom and Tofu,2,12,2019-06-01 14:06:00
249710,Green Curry,1,12,2019-06-01 14:00:00
249711,Grilled Salmon,2,22,2019-06-01 14:37:00
249712,Pumpkin Curry,5,15,2019-06-01 14:30:00
249713,Pad Kee Mao,3,12,2019-06-01 14:35:00
249714,Som Tum,1,12,2019-06-01 14:01:00
249715,Thai Fried Rice,1,12,2019-06-01 14:43:00
249716,Red Curry,2,12,2019-06-01 14:55:00
249717,Pad Gra Prow,1,15,2019-06-01 14:50:00
249718,Pad Ka Nar,1,12,2019-06-01 14:01:00
249719,Pad Ka Nar,2,12,2019-06-01 14:40:00
249720,Yellow Curry,4,12,2019-06-01 14:17:00
249721,Chicken Satay,3,10,2019-06-01 14:15:00
249722,Pad See Ew,1,12,2019-06-01 14:31:00
249723,Thai Beef Noodle Soup,1,12,2019-06-01 14:00:00
249724,Pad Thai,2,12,2019-06-01 14:04:00
249725,Pad See Ew,2,12,2019-06-01 14:49:00
249726,MyThai Salad,1,12,2019-06-01 14:07:00
249727,Pad Kee Mao,1,12,2019-06-01 14:47:00
249728,Sticky Rice with Mango,1,6,2019-06-01 14:01:00
249728,Thai Streetfood Noodle,1,12,2019-06-01 14:01:00
249729,Tom Yum Goong,2,15,2019-06-01 14:13:00
249730,Thai Fried Rice,7,12,2019-06-01 14:21:00
249731,Sticky Rice with Mango,1,6,2019-06-01 14:36:00
249731,Waterfall Mushroom and Tofu,1,12,2019-06-01 14:36:00
249732,Pad Thai,1,12,2019-06-01 15:35:00
249733,Thai Fried Rice,2,12,2019-06-01 15:59:00
249734,Thai Fried Rice,1,12,2019-06-01 15:34:00
249735,Pad Prig Khing,2,12,2019-06-01 15:10:00
249736,Sticky Rice with Mango,1,6,2019-06-01 15:19:00
249737,Pad Gra Prow,1,15,2019-06-01 15:11:00
249738,Chicken Satay,2,10,2019-06-01 15:29:00
249739,Yellow Curry,1,12,2019-06-01 15:19:00
249740,Tom Yum Goong,3,15,2019-06-01 15:18:00
249741,Red Curry,1,12,2019-06-01 15:21:00
249742,MyThai Salad,3,12,2019-06-01 15:39:00
249743,Won Ton Soup,1,12,2019-06-01 15:57:00
249744,Pad Ka Nar,1,12,2019-06-01 15:08:00
249745,Pra Ram,1,12,2019-06-01 15:57:00
249746,Thai Fried Rice,1,12,2019-06-01 15:41:00
249747,Vegan Fresh Rolls,1,10,2019-06-01 15:09:00
249748,Sticky Rice with Mango,1,6,2019-06-01 15:39:00
249749,MyThai Salad,1,12,2019-06-01 15:14:00
249750,Tom Kha Gai,2,12,2019-06-01 15:29:00
249751,Yum Nua,1,12,2019-06-01 15:19:00
249752,Sticky Rice with Mango,3,6,2019-06-01 15:05:00
249752,Chicken Satay,3,10,2019-06-01 15:05:00
249753,Tom Yum Goong,1,15,2019-06-01 15:11:00
249754,Thai Fried Rice,1,12,2019-06-01 15:31:00
249755,Won Ton Soup,3,12,2019-06-01 15:08:00
249756,Grilled Salmon,3,22,2019-06-01 15:16:00
249757,Thai Beef Noodle Soup,2,12,2019-06-01 15:38:00
249758,Pad Gra Tiem,2,15,2019-06-01 15:44:00
249759,Pad Gra Prow,1,15,2019-06-01 15:44:00
249760,Chicken Satay,3,10,2019-06-01 15:06:00
249761,Sticky Rice with Mango,1,6,2019-06-01 15:41:00
249761,Bar-B-Q Chicken,1,20,2019-06-01 15:41:00
