Order ID,Item,Quantity Ordered,Price Each,Order Date
105853,MyThai Salad,1,12,2018-01-02 11:02:00
105854,Yum Woonsen,1,13,2018-01-02 11:05:00
105855,Green Curry,1,12,2018-01-02 11:04:00
105856,Pad Ma Keur,1,12,2018-01-02 11:24:00
105857,Red Curry,1,12,2018-01-02 11:55:00
105858,Thai Streetfood Noodle,1,12,2018-01-02 11:10:00
105859,Pad Gra Tiem,3,15,2018-01-02 11:32:00
105860,Sticky Rice with Mango,1,6,2018-01-02 11:03:00
105860,Thai Streetfood Noodle,1,12,2018-01-02 11:03:00
105861,Pad Ma Keur,1,12,2018-01-02 11:52:00
105862,Pad Gra Tiem,1,15,2018-01-02 11:00:00
105863,Yellow Curry,2,12,2018-01-02 11:08:00
105864,Pad Kee Mao,4,12,2018-01-02 11:28:00
105865,Won Ton Soup,1,12,2018-01-02 11:49:00
105866,Pad Ma Keur,3,12,2018-01-02 11:46:00
105867,Pad Gra Prow,1,15,2018-01-02 11:17:00
105868,Yellow Curry,1,12,2018-01-02 11:27:00
105869,Red Curry,4,12,2018-01-02 11:53:00
105870,Sriracha Wings,3,10,2018-01-02 11:57:00
105871,Pumpkin Curry,1,15,2018-01-02 11:47:00
105872,Pad Gra Tiem,1,15,2018-01-02 11:43:00
105873,Pad See Ew,1,12,2018-01-02 11:11:00
105874,Yum Nua,1,12,2018-01-02 11:22:00
105875,Yellow Curry,2,12,2018-01-02 11:03:00
105876,Pad Prig Khing,1,12,2018-01-02 11:47:00
105877,Yellow Curry,1,12,2018-01-02 11:00:00
105878,Thai Fried Rice,1,12,2018-01-02 12:59:00
105879,Thai Streetfood Noodle,1,12,2018-01-02 12:01:00
105880,Nam Kao Tod,1,12,2018-01-02 12:03:00
105881,Pad Thai,1,12,2018-01-02 12:18:00
105882,MyThai Salad,1,12,2018-01-02 12:32:00
105883,Yum Nua,2,12,2018-01-02 12:44:00
105884,Yellow Curry,2,12,2018-01-02 12:06:00
105885,Won Ton Soup,1,12,2018-01-02 12:58:00
105886,Yellow Curry,1,12,2018-01-02 12:44:00
105887,Pumpkin Curry,1,15,2018-01-02 12:12:00
105888,Pad Thai,1,12,2018-01-02 12:35:00
105889,Won Ton Soup,2,12,2018-01-02 12:31:00
105890,Pad Ma Keur,1,12,2018-01-02 12:46:00
105891,Pad Thai,1,12,2018-01-02 12:24:00
105892,Thai Streetfood Noodle,1,12,2018-01-02 12:29:00
105893,Pad Thai,1,12,2018-01-02 12:31:00
105894,Green Curry,2,12,2018-01-02 12:39:00
105895,Pad Thai,2,12,2018-01-02 12:56:00
105896,Green Curry,1,12,2018-01-02 12:38:00
105897,Red Curry,1,12,2018-01-02 12:12:00
105898,Thai Fried Rice,1,12,2018-01-02 12:03:00
105899,Grilled Salmon,1,22,2018-01-02 12:24:00
105900,Yellow Curry,2,12,2018-01-02 12:30:00
105901,Chicken Satay,1,10,2018-01-02 12:05:00
105902,Larb Gai,1,12,2018-01-02 12:13:00
105903,Pad Ka Nar,1,12,2018-01-02 12:25:00
105904,Pad Thai,2,12,2018-01-02 12:47:00
105905,Thai Fried Rice,1,12,2018-01-02 12:43:00
105906,Yellow Curry,2,12,2018-01-02 12:23:00
105907,Pad Thai,2,12,2018-01-02 12:30:00
105908,Thai Streetfood Noodle,1,12,2018-01-02 12:05:00
105909,Yellow Curry,2,12,2018-01-02 12:00:00
105910,Yellow Curry,1,12,2018-01-02 13:40:00
105911,Vegan Fresh Rolls,1,10,2018-01-02 13:08:00
105912,Green Curry,1,12,2018-01-02 13:49:00
105913,Sriracha Wings,1,10,2018-01-02 13:02:00
105914,Sticky Rice with Mango,1,6,2018-01-02 13:11:00
105914,Pad See Ew,1,12,2018-01-02 13:11:00
105915,Yellow Curry,2,12,2018-01-02 13:23:00
105916,Green Curry,1,12,2018-01-02 13:17:00
105917,Grilled Salmon,1,22,2018-01-02 13:40:00
105918,Yellow Curry,1,12,2018-01-02 13:00:00
105919,Won Ton Soup,2,12,2018-01-02 13:37:00
105920,Pad Pak,1,12,2018-01-02 13:14:00
105921,Green Curry,1,12,2018-01-02 13:43:00
105922,Pumpkin Curry,2,15,2018-01-02 13:30:00
105923,Pad Thai,1,12,2018-01-02 13:25:00
105924,Thai Fried Rice,1,12,2018-01-02 13:40:00
105925,Larb Gai,1,12,2018-01-02 13:54:00
