Order ID,Item,Quantity Ordered,Price Each,Order Date
197921,Pad Char,2,15,2018-12-01 12:17:00
197922,Pad See Ew,1,12,2018-12-01 12:11:00
197923,Pumpkin Curry,1,15,2018-12-01 12:17:00
197924,Pumpkin Curry,1,15,2018-12-01 12:30:00
197925,Vegan Fresh Rolls,1,10,2018-12-01 12:56:00
197926,Thai Beef Noodle Soup,1,12,2018-12-01 12:42:00
197927,Pad Gra Prow,3,15,2018-12-01 12:29:00
197928,Grilled Salmon,1,22,2018-12-01 12:38:00
197929,Vegan Fresh Rolls,1,10,2018-12-01 12:47:00
197930,Thai Beef Noodle Soup,1,12,2018-12-01 12:05:00
197931,Sticky Rice with Mango,1,6,2018-12-01 12:48:00
197932,Larb Gai,1,12,2018-12-01 12:03:00
197933,Tom Yum Gai,2,12,2018-12-01 12:44:00
197934,Grilled Salmon,1,22,2018-12-01 12:56:00
197935,Pad Thai,1,12,2018-12-01 12:16:00
197936,Yum Woonsen,1,13,2018-12-01 12:33:00
197937,Waterfall Mushroom and Tofu,2,12,2018-12-01 12:03:00
197938,Won Ton Soup,1,12,2018-12-01 12:38:00
197939,Sticky Rice with Mango,1,6,2018-12-01 12:50:00
197940,Tom Yum Gai,1,12,2018-12-01 12:57:00
197941,Yellow Curry,2,12,2018-12-01 12:45:00
197942,Pad Prig Khing,2,12,2018-12-01 12:28:00
197943,Yum Nua,7,12,2018-12-01 12:17:00
197944,Pumpkin Curry,1,15,2018-12-01 12:16:00
197945,Thai Fried Rice,2,12,2018-12-01 12:43:00
197946,Tom Yum Goong,1,15,2018-12-01 12:06:00
197947,Yellow Curry,1,12,2018-12-01 12:17:00
197948,Thai Fried Rice,1,12,2018-12-01 12:16:00
197949,Pad Gra Prow,2,15,2018-12-01 12:50:00
197950,Pad Ma Keur,2,12,2018-12-01 12:03:00
197951,Thai Streetfood Noodle,2,12,2018-12-01 12:24:00
197952,Pad Gra Prow,1,15,2018-12-01 12:27:00
197953,Chicken Satay,1,10,2018-12-01 12:08:00
197954,Won Ton Soup,2,12,2018-12-01 12:29:00
197955,Red Curry,1,12,2018-12-01 12:15:00
197956,Pad Thai,1,12,2018-12-01 12:39:00
197957,Vegan Fresh Rolls,1,10,2018-12-01 12:28:00
197958,Pad Gra Prow,1,15,2018-12-01 12:50:00
197959,Thai Fried Rice,1,12,2018-12-01 12:25:00
197960,Thai Beef Noodle Soup,1,12,2018-12-01 12:18:00
197961,Pad Kee Mao,1,12,2018-12-01 12:38:00
197962,Green Curry,3,12,2018-12-01 12:08:00
197963,Green Curry,2,12,2018-12-01 12:54:00
197964,Pad Kee Mao,1,12,2018-12-01 12:29:00
197965,Pumpkin Curry,6,15,2018-12-01 12:58:00
197966,Thai Fried Rice,1,12,2018-12-01 12:48:00
197967,Chicken Satay,2,10,2018-12-01 12:46:00
197968,Pad Gra Prow,1,15,2018-12-01 12:03:00
197969,Pad Kee Mao,2,12,2018-12-01 12:46:00
197970,Grilled Salmon,2,22,2018-12-01 12:27:00
197971,Pad Ma Keur,1,12,2018-12-01 12:40:00
197972,Pad Kee Mao,1,12,2018-12-01 12:00:00
197973,Yum Woonsen,5,13,2018-12-01 12:18:00
197974,Pad Ka Nar,2,12,2018-12-01 12:56:00
197975,Pad Gra Tiem,2,15,2018-12-01 12:01:00
197976,Thai Beef Noodle Soup,1,12,2018-12-01 12:09:00
197977,Green Curry,1,12,2018-12-01 12:14:00
197978,Nam Kao Tod,1,12,2018-12-01 13:46:00
197979,Yellow Curry,1,12,2018-12-01 13:55:00
197980,Pad Thai,1,12,2018-12-01 13:05:00
197981,Sticky Rice with Mango,1,6,2018-12-01 13:31:00
197982,Sticky Rice with Mango,2,6,2018-12-01 13:40:00
197982,Won Ton Soup,2,12,2018-12-01 13:40:00
197983,Sticky Rice with Mango,1,6,2018-12-01 13:27:00
197983,Pad Thai,1,12,2018-12-01 13:27:00
