Order ID,Item,Quantity Ordered,Price Each,Order Date
50962,Som Tum,4,12,2017-07-01 12:39:00
50963,Tom Kha Gai,1,12,2017-07-01 12:05:00
50964,Thai Fried Rice,1,12,2017-07-01 12:31:00
50965,Green Curry,3,12,2017-07-01 12:00:00
50966,Sticky Rice with Mango,1,6,2017-07-01 12:58:00
50966,Red Curry,1,12,2017-07-01 12:58:00
50967,Thai Streetfood Noodle,2,12,2017-07-01 12:13:00
50968,Pad Ka Nar,1,12,2017-07-01 12:22:00
50969,Grilled Salmon,1,22,2017-07-01 12:55:00
50970,Thai Streetfood Noodle,1,12,2017-07-01 12:37:00
50971,Grilled Salmon,1,22,2017-07-01 12:20:00
50972,Yum Nua,2,12,2017-07-01 12:03:00
50973,Green Curry,1,12,2017-07-01 12:29:00
50974,Pra Ram,1,12,2017-07-01 12:21:00
50975,Grilled Salmon,1,22,2017-07-01 12:00:00
50976,Thai Fried Rice,1,12,2017-07-01 12:37:00
50977,Thai Streetfood Noodle,1,12,2017-07-01 12:22:00
50978,Pad Thai,1,12,2017-07-01 12:30:00
50979,Pad Thai,1,12,2017-07-01 12:57:00
50980,Pad See Ew,1,12,2017-07-01 12:04:00
50981,Grilled Salmon,2,22,2017-07-01 12:31:00
50982,Basil Fried Rice,1,12,2017-07-01 12:25:00
50983,Thai Streetfood Noodle,1,12,2017-07-01 12:30:00
50984,Thai Fried Rice,5,12,2017-07-01 12:23:00
50985,MyThai Salad,4,12,2017-07-01 12:59:00
50986,Yum Nua,1,12,2017-07-01 12:08:00
50987,Larb Gai,1,12,2017-07-01 12:18:00
50988,Sticky Rice with Mango,2,6,2017-07-01 12:11:00
50988,Thai Streetfood Noodle,2,12,2017-07-01 12:11:00
50989,Pad Prig Khing,2,12,2017-07-01 12:06:00
50990,Pad Thai,2,12,2017-07-01 12:21:00
50991,Sticky Rice with Mango,1,6,2017-07-01 12:56:00
50992,Grilled Salmon,3,22,2017-07-01 12:26:00
50993,Pad Char,1,15,2017-07-01 12:00:00
50994,Pad Pak,9,12,2017-07-01 12:46:00
50995,Sticky Rice with Mango,2,6,2017-07-01 12:47:00
50995,Sticky Rice with Mango,2,6,2017-07-01 12:47:00
50996,Pad Thai,3,12,2017-07-01 12:27:00
50997,Thai Beef Noodle Soup,2,12,2017-07-01 12:46:00
50998,Pad Thai,1,12,2017-07-01 12:44:00
50999,Pad Ma Keur,3,12,2017-07-01 12:21:00
51000,Thai Fried Rice,1,12,2017-07-01 12:10:00
51001,Thai Beef Noodle Soup,3,12,2017-07-01 12:50:00
51002,Green Curry,1,12,2017-07-01 12:47:00
51003,Pad Gra Tiem,2,15,2017-07-01 12:18:00
51004,Thai Streetfood Noodle,3,12,2017-07-01 12:52:00
51005,Thai Streetfood Noodle,4,12,2017-07-01 12:16:00
51006,Vegan Fresh Rolls,3,10,2017-07-01 12:18:00
51007,Pad Char,1,15,2017-07-01 12:57:00
51008,Pad See Ew,1,12,2017-07-01 12:27:00
51009,Sticky Rice with Mango,1,6,2017-07-01 12:08:00
51010,Thai Streetfood Noodle,5,12,2017-07-01 13:34:00
51011,Thai Fried Rice,1,12,2017-07-01 13:07:00
51012,Pad Gra Prow,1,15,2017-07-01 13:39:00
51013,Thai Streetfood Noodle,1,12,2017-07-01 13:17:00
51014,Sticky Rice with Mango,1,6,2017-07-01 13:23:00
51015,Pad Prig Khing,1,12,2017-07-01 13:45:00
51016,Sticky Rice with Mango,2,6,2017-07-01 13:15:00
51017,Pad Ma Keur,1,12,2017-07-01 13:35:00
51018,Pad Thai,1,12,2017-07-01 13:59:00
51019,Sticky Rice with Mango,1,6,2017-07-01 13:33:00
51019,Won Ton Soup,1,12,2017-07-01 13:33:00
51020,Pad Char,2,15,2017-07-01 13:41:00
51021,Pad Ma Keur,1,12,2017-07-01 13:49:00
51022,Pad Gra Prow,1,15,2017-07-01 13:31:00
51023,Grilled Salmon,1,22,2017-07-01 13:26:00
51024,Pad Prig Khing,2,12,2017-07-01 13:07:00
51025,Pad Prig Khing,1,12,2017-07-01 13:31:00
51026,Pad See Ew,1,12,2017-07-01 13:40:00
51027,Pad Prig Khing,2,12,2017-07-01 13:16:00
51028,Sticky Rice with Mango,2,6,2017-07-01 13:32:00
51029,Green Curry,2,12,2017-07-01 13:18:00
51030,Pra Ram,4,12,2017-07-01 13:17:00
51031,Nam Kao Tod,1,12,2017-07-01 13:37:00
51032,Pad Thai,1,12,2017-07-01 13:32:00
51033,Sticky Rice with Mango,1,6,2017-07-01 13:54:00
51034,Yellow Curry,1,12,2017-07-01 13:34:00
51035,Pad Kee Mao,1,12,2017-07-01 13:59:00
51036,Green Curry,1,12,2017-07-01 13:27:00
51037,Pra Ram,1,12,2017-07-01 13:08:00
51038,Basil Fried Rice,1,12,2017-07-01 13:06:00
51039,Pad Thai,1,12,2017-07-01 13:55:00
51040,Larb Gai,1,12,2017-07-01 13:51:00
51041,Pad Pak,1,12,2017-07-01 13:06:00
51042,Yum Woonsen,2,13,2017-07-01 13:17:00
51043,Yum Nua,1,12,2017-07-01 13:53:00
51044,Thai Streetfood Noodle,2,12,2017-07-01 13:08:00
51045,Vegan Fresh Rolls,6,10,2017-07-01 13:44:00
51046,Thai Beef Noodle Soup,2,12,2017-07-01 13:45:00
51047,Sticky Rice with Mango,1,6,2017-07-01 13:08:00
51048,Thai Streetfood Noodle,4,12,2017-07-01 13:51:00
51049,Grilled Salmon,1,22,2017-07-01 13:31:00
51050,Pumpkin Curry,1,15,2017-07-01 13:01:00
51051,Pad Thai,1,12,2017-07-01 13:38:00
51052,Thai Streetfood Noodle,3,12,2017-07-01 13:59:00
51053,Thai Fried Rice,1,12,2017-07-01 13:15:00
51054,Grilled Salmon,2,22,2017-07-01 13:22:00
51055,Pad Ka Nar,1,12,2017-07-01 13:58:00
51056,Pad Pak,2,12,2017-07-01 13:03:00
51057,Thai Fried Rice,1,12,2017-07-01 13:03:00
51058,Nam Kao Tod,1,12,2017-07-01 13:08:00
51059,Pad Prig Khing,2,12,2017-07-01 13:08:00
51060,Pad Kee Mao,2,12,2017-07-01 13:23:00
51061,Pad See Ew,1,12,2017-07-01 13:47:00
51062,Yellow Curry,1,12,2017-07-01 13:34:00
51063,Chicken Satay,3,10,2017-07-01 14:27:00
51064,Sticky Rice with Mango,1,6,2017-07-01 14:47:00
51065,Green Curry,1,12,2017-07-01 14:30:00
51066,Thai Beef Noodle Soup,1,12,2017-07-01 14:15:00
51067,Pad Gra Prow,1,15,2017-07-01 14:21:00
51068,Pad Gra Tiem,1,15,2017-07-01 14:06:00
51069,Pad Thai,2,12,2017-07-01 14:38:00
51070,Won Ton Soup,2,12,2017-07-01 14:49:00
51071,Pad Gra Tiem,1,15,2017-07-01 14:36:00
51072,Thai Beef Noodle Soup,1,12,2017-07-01 14:38:00
51073,Yellow Curry,1,12,2017-07-01 14:20:00
51074,Green Curry,1,12,2017-07-01 14:38:00
51075,Basil Fried Rice,1,12,2017-07-01 14:11:00
51076,Red Curry,2,12,2017-07-01 14:09:00
51077,Red Curry,1,12,2017-07-01 14:51:00
51078,Basil Fried Rice,3,12,2017-07-01 14:22:00
51079,Yellow Curry,1,12,2017-07-01 14:53:00
51080,Pad Gra Prow,3,15,2017-07-01 14:24:00
51081,Won Ton Soup,5,12,2017-07-01 14:11:00
51082,Thai Streetfood Noodle,1,12,2017-07-01 14:52:00
51083,Grilled Salmon,1,22,2017-07-01 14:36:00
51084,Red Curry,1,12,2017-07-01 14:39:00
51085,Tom Yum Goong,1,15,2017-07-01 14:00:00
51086,Sticky Rice with Mango,1,6,2017-07-01 14:38:00
51086,Thai Streetfood Noodle,1,12,2017-07-01 14:38:00
51087,Tom Yum Gai,1,12,2017-07-01 14:36:00
