Order ID,Item,Quantity Ordered,Price Each,Order Date
205367,Red Curry,2,12,2019-11-01 11:09:00
205368,Som Tum,3,12,2019-11-01 11:25:00
205369,Yellow Curry,1,12,2019-11-01 11:18:00
205370,Sriracha Wings,1,10,2019-11-01 11:29:00
205371,Sriracha Wings,2,10,2019-11-01 11:37:00
205372,Red Curry,1,12,2019-11-01 11:24:00
205373,Yum Woonsen,1,13,2019-11-01 11:44:00
205374,Won Ton Soup,1,12,2019-11-01 11:33:00
205375,Basil Fried Rice,1,12,2019-11-01 11:22:00
205376,Basil Fried Rice,1,12,2019-11-01 11:46:00
205377,Green Curry,1,12,2019-11-01 11:52:00
205378,Tom Yum Gai,1,12,2019-11-01 11:59:00
205379,Pumpkin Curry,1,15,2019-11-01 11:31:00
205380,Yellow Curry,1,12,2019-11-01 11:45:00
205381,MyThai Salad,1,12,2019-11-01 11:32:00
205382,Thai Streetfood Noodle,1,12,2019-11-01 11:17:00
205383,Thai Beef Noodle Soup,2,12,2019-11-01 11:29:00
205384,Nam Kao Tod,1,12,2019-11-01 11:08:00
205385,Basil Fried Rice,3,12,2019-11-01 11:40:00
205386,Green Curry,1,12,2019-11-01 11:14:00
205387,Thai Beef Noodle Soup,1,12,2019-11-01 11:40:00
205388,Pad Ka Nar,1,12,2019-11-01 11:06:00
205389,Pad Thai,1,12,2019-11-01 11:39:00
205390,Chicken Satay,1,10,2019-11-01 11:43:00
205391,Pad Ma Keur,1,12,2019-11-01 11:57:00
205392,Thai Beef Noodle Soup,2,12,2019-11-01 12:21:00
205393,Pad Gra Prow,3,15,2019-11-01 12:23:00
205394,Red Curry,1,12,2019-11-01 12:05:00
205395,Sticky Rice with Mango,3,6,2019-11-01 12:02:00
205395,Sticky Rice with Mango,3,6,2019-11-01 12:02:00
205396,Bar-B-Q Chicken,1,20,2019-11-01 12:04:00
205397,Larb Gai,2,12,2019-11-01 12:53:00
205398,Sticky Rice with Mango,1,6,2019-11-01 12:45:00
205398,Pad Gra Tiem,1,15,2019-11-01 12:45:00
205399,Won Ton Soup,4,12,2019-11-01 12:48:00
205400,Red Curry,1,12,2019-11-01 12:34:00
205401,Red Curry,1,12,2019-11-01 12:08:00
205402,Pumpkin Curry,1,15,2019-11-01 12:50:00
205403,Sticky Rice with Mango,1,6,2019-11-01 12:09:00
205403,Pad Gra Prow,1,15,2019-11-01 12:09:00
205404,Green Curry,1,12,2019-11-01 12:32:00
205405,Basil Fried Rice,2,12,2019-11-01 12:35:00
205406,Grilled Salmon,1,22,2019-11-01 12:08:00
205407,Tom Yum Gai,1,12,2019-11-01 12:29:00
205408,Thai Streetfood Noodle,1,12,2019-11-01 12:29:00
