Order ID,Item,Quantity Ordered,Price Each,Order Date
158374,Won Ton Soup,2,12,2019-03-01 11:22:00
158375,Sticky Rice with Mango,3,6,2019-03-01 11:11:00
158375,Thai Streetfood Noodle,3,12,2019-03-01 11:11:00
158376,Sticky Rice with Mango,2,6,2019-03-01 11:32:00
158376,Green Curry,2,12,2019-03-01 11:32:00
158377,Vegan Fresh Rolls,1,10,2019-03-01 11:58:00
158378,Pad Gra Tiem,2,15,2019-03-01 11:55:00
158379,Thai Fried Rice,1,12,2019-03-01 11:23:00
158380,Pumpkin Curry,2,15,2019-03-01 11:26:00
158381,Thai Streetfood Noodle,1,12,2019-03-01 11:04:00
158382,Green Curry,2,12,2019-03-01 11:52:00
158383,Yellow Curry,1,12,2019-03-01 11:13:00
158384,Yum Woonsen,1,13,2019-03-01 11:55:00
158385,Vegan Fresh Rolls,3,10,2019-03-01 11:48:00
158386,Pad Pak,1,12,2019-03-01 11:18:00
158387,Won Ton Soup,1,12,2019-03-01 11:43:00
158388,Won Ton Soup,3,12,2019-03-01 11:00:00
158389,Pad Ka Nar,1,12,2019-03-01 11:17:00
158390,Grilled Salmon,1,22,2019-03-01 11:40:00
158391,Green Curry,1,12,2019-03-01 11:32:00
158392,Yum Nua,2,12,2019-03-01 12:59:00
158393,Tom Yum Gai,1,12,2019-03-01 12:03:00
158394,Pad See Ew,2,12,2019-03-01 12:48:00
158395,Sticky Rice with Mango,1,6,2019-03-01 12:08:00
158396,Pad Char,1,15,2019-03-01 12:17:00
158397,Sticky Rice with Mango,2,6,2019-03-01 12:58:00
158397,Pad Thai,2,12,2019-03-01 12:58:00
158398,Sticky Rice with Mango,2,6,2019-03-01 12:26:00
158398,Thai Fried Rice,2,12,2019-03-01 12:26:00
158399,Pad Gra Tiem,1,15,2019-03-01 12:33:00
158400,Larb Gai,1,12,2019-03-01 12:45:00
158401,Pad Gra Prow,1,15,2019-03-01 12:03:00
158402,Pad Ma Keur,1,12,2019-03-01 12:26:00
158403,Red Curry,2,12,2019-03-01 12:57:00
158404,Red Curry,1,12,2019-03-01 12:29:00
158405,Vegan Fresh Rolls,1,10,2019-03-01 12:18:00
158406,Won Ton Soup,1,12,2019-03-01 12:09:00
158407,Pad Thai,1,12,2019-03-01 12:07:00
158408,Red Curry,3,12,2019-03-01 13:58:00
158409,Won Ton Soup,1,12,2019-03-01 13:33:00
158410,Thai Beef Noodle Soup,1,12,2019-03-01 13:58:00
158411,Tom Yum Gai,3,12,2019-03-01 13:17:00
158412,Green Curry,1,12,2019-03-01 13:26:00
158413,Yellow Curry,1,12,2019-03-01 13:21:00
158414,Thai Fried Rice,1,12,2019-03-01 13:46:00
158415,Green Curry,3,12,2019-03-01 13:26:00
158416,Sticky Rice with Mango,3,6,2019-03-01 13:16:00
158417,Yellow Curry,1,12,2019-03-01 13:20:00
