Order ID,Item,Quantity Ordered,Price Each,Order Date
174931,Thai Streetfood Noodle,1,12,2019-06-01 12:00:00
174932,Sticky Rice with Mango,1,6,2019-06-01 12:11:00
174933,Pad Thai,2,12,2019-06-01 12:21:00
174934,Red Curry,1,12,2019-06-01 12:48:00
174935,Green Curry,1,12,2019-06-01 12:39:00
174936,Basil Fried Rice,1,12,2019-06-01 12:48:00
174937,Green Curry,1,12,2019-06-01 12:28:00
174938,Pad See Ew,1,12,2019-06-01 12:30:00
174939,Vegan Fresh Rolls,1,10,2019-06-01 12:15:00
174940,Pad Gra Prow,1,15,2019-06-01 12:23:00
174941,Pad Kee Mao,1,12,2019-06-01 12:13:00
174942,Pad Gra Prow,2,15,2019-06-01 12:47:00
174943,Pad Ka Nar,1,12,2019-06-01 12:27:00
174944,Thai Fried Rice,1,12,2019-06-01 12:02:00
174945,Pad Gra Tiem,3,15,2019-06-01 12:41:00
174946,MyThai Salad,1,12,2019-06-01 12:36:00
174947,Pumpkin Curry,1,15,2019-06-01 12:49:00
174948,Yum Woonsen,1,13,2019-06-01 12:41:00
174949,Won Ton Soup,1,12,2019-06-01 12:15:00
174950,Pad Gra Prow,1,15,2019-06-01 12:13:00
174951,Pad Thai,1,12,2019-06-01 12:33:00
174952,Pad Gra Tiem,1,15,2019-06-01 12:37:00
174953,Larb Gai,1,12,2019-06-01 12:15:00
174954,Pra Ram,3,12,2019-06-01 12:40:00
174955,Pad Gra Prow,1,15,2019-06-01 12:16:00
174956,Sriracha Wings,3,10,2019-06-01 12:26:00
174957,Sticky Rice with Mango,1,6,2019-06-01 12:23:00
174957,Pad Thai,1,12,2019-06-01 12:23:00
174958,Pad Kee Mao,2,12,2019-06-01 13:00:00
174959,Pad Gra Prow,1,15,2019-06-01 13:17:00
174960,Grilled Salmon,4,22,2019-06-01 13:01:00
174961,Sticky Rice with Mango,1,6,2019-06-01 13:46:00
174961,Won Ton Soup,1,12,2019-06-01 13:46:00
174962,Thai Streetfood Noodle,1,12,2019-06-01 13:52:00
174963,Tom Yum Gai,1,12,2019-06-01 13:00:00
174964,Waterfall Mushroom and Tofu,2,12,2019-06-01 13:24:00
174965,Yellow Curry,1,12,2019-06-01 13:52:00
174966,Yellow Curry,2,12,2019-06-01 13:12:00
174967,Sticky Rice with Mango,4,6,2019-06-01 13:18:00
174967,Pad See Ew,4,12,2019-06-01 13:18:00
174968,Larb Gai,1,12,2019-06-01 13:09:00
174969,Som Tum,2,12,2019-06-01 13:50:00
174970,Tom Yum Gai,1,12,2019-06-01 13:19:00
174971,Sticky Rice with Mango,1,6,2019-06-01 13:13:00
174972,Yum Woonsen,1,13,2019-06-01 13:17:00
174973,Thai Streetfood Noodle,1,12,2019-06-01 13:53:00
174974,Pad Char,1,15,2019-06-01 13:40:00
174975,Red Curry,1,12,2019-06-01 13:36:00
174976,Bar-B-Q Chicken,2,20,2019-06-01 13:51:00
174977,Pad Char,1,15,2019-06-01 13:22:00
174978,Tom Yum Goong,1,15,2019-06-01 13:55:00
174979,Pad Thai,2,12,2019-06-01 13:14:00
174980,Thai Fried Rice,1,12,2019-06-01 13:46:00
174981,Sticky Rice with Mango,1,6,2019-06-01 13:58:00
174982,Tom Yum Goong,1,15,2019-06-01 13:52:00
174983,Grilled Salmon,2,22,2019-06-01 13:42:00
174984,Thai Streetfood Noodle,2,12,2019-06-01 13:30:00
174985,Sriracha Wings,4,10,2019-06-01 13:57:00
174986,Thai Beef Noodle Soup,1,12,2019-06-01 13:16:00
174987,Pumpkin Curry,2,15,2019-06-01 13:08:00
174988,Grilled Salmon,1,22,2019-06-01 13:33:00
174989,Pad See Ew,4,12,2019-06-01 13:59:00
174990,Pad Gra Tiem,2,15,2019-06-01 13:18:00
174991,Won Ton Soup,2,12,2019-06-01 13:47:00
174992,Pad Thai,1,12,2019-06-01 13:36:00
174993,Pad Gra Prow,3,15,2019-06-01 14:14:00
174994,Pad Thai,1,12,2019-06-01 14:14:00
