Order ID,Item,Quantity Ordered,Price Each,Order Date
187644,Pad Ka Nar,1,12,2019-08-01 11:17:00
187645,Sticky Rice with Mango,1,6,2019-08-01 11:03:00
187646,Thai Beef Noodle Soup,2,12,2019-08-01 11:16:00
187647,Som Tum,8,12,2019-08-01 11:55:00
187648,Pumpkin Curry,1,15,2019-08-01 11:38:00
187649,Red Curry,1,12,2019-08-01 11:21:00
187650,Chicken Satay,1,10,2019-08-01 11:28:00
187650,Sticky Rice with Mango,1,6,2019-08-01 11:28:00
187651,Sticky Rice with Mango,1,6,2019-08-01 11:49:00
187651,Pad See Ew,1,12,2019-08-01 11:49:00
187652,Won Ton Soup,1,12,2019-08-01 11:20:00
187653,Green Curry,1,12,2019-08-01 11:56:00
187654,Sticky Rice with Mango,1,6,2019-08-01 11:54:00
187655,Pad Ka Nar,1,12,2019-08-01 11:41:00
187656,Basil Fried Rice,1,12,2019-08-01 11:25:00
187657,Sticky Rice with Mango,1,6,2019-08-01 11:16:00
187657,Pumpkin Curry,1,15,2019-08-01 11:16:00
187658,Thai Beef Noodle Soup,1,12,2019-08-01 11:14:00
187659,Basil Fried Rice,1,12,2019-08-01 11:22:00
187660,Pad Char,1,15,2019-08-01 11:09:00
187661,Grilled Salmon,1,22,2019-08-01 11:59:00
187662,Yellow Curry,2,12,2019-08-01 11:39:00
187663,Yellow Curry,2,12,2019-08-01 11:11:00
187664,Pad Thai,1,12,2019-08-01 11:37:00
187665,Green Curry,1,12,2019-08-01 11:22:00
187666,Pad Kee Mao,1,12,2019-08-01 11:00:00
187667,Larb Gai,1,12,2019-08-01 11:17:00
187668,Sticky Rice with Mango,2,6,2019-08-01 11:53:00
187669,Thai Fried Rice,1,12,2019-08-01 11:15:00
187670,Pumpkin Curry,2,15,2019-08-01 12:17:00
187671,Thai Streetfood Noodle,1,12,2019-08-01 12:40:00
187672,Waterfall Mushroom and Tofu,1,12,2019-08-01 12:34:00
187673,Tom Yum Goong,1,15,2019-08-01 12:46:00
187674,Yellow Curry,3,12,2019-08-01 12:06:00
187675,Vegan Fresh Rolls,3,10,2019-08-01 12:05:00
187676,Vegan Fresh Rolls,1,10,2019-08-01 12:30:00
187677,Tom Yum Goong,2,15,2019-08-01 12:10:00
187678,Sticky Rice with Mango,3,6,2019-08-01 12:03:00
187678,Bar-B-Q Chicken,3,20,2019-08-01 12:03:00
187679,Sticky Rice with Mango,1,6,2019-08-01 12:35:00
187680,Thai Streetfood Noodle,1,12,2019-08-01 12:09:00
187681,Yum Woonsen,1,13,2019-08-01 12:15:00
187682,Yellow Curry,2,12,2019-08-01 12:53:00
187683,Red Curry,2,12,2019-08-01 12:00:00
187684,Sticky Rice with Mango,1,6,2019-08-01 12:44:00
187685,Thai Streetfood Noodle,1,12,2019-08-01 12:05:00
187686,Grilled Salmon,1,22,2019-08-01 12:08:00
187687,Yellow Curry,1,12,2019-08-01 12:18:00
187688,Som Tum,1,12,2019-08-01 12:54:00
187689,Chicken Satay,5,10,2019-08-01 12:28:00
187690,Thai Fried Rice,1,12,2019-08-01 12:35:00
187691,Pad Gra Prow,1,15,2019-08-01 12:58:00
187692,Waterfall Mushroom and Tofu,1,12,2019-08-01 12:30:00
187693,Thai Fried Rice,1,12,2019-08-01 12:09:00
187694,Green Curry,1,12,2019-08-01 13:39:00
187695,Green Curry,2,12,2019-08-01 13:03:00
187696,Pad Gra Tiem,2,15,2019-08-01 13:12:00
187697,Pad Prig Khing,1,12,2019-08-01 13:18:00
187698,Pad Thai,1,12,2019-08-01 13:23:00
187699,Pad Gra Tiem,2,15,2019-08-01 13:38:00
187700,Thai Streetfood Noodle,1,12,2019-08-01 13:59:00
187701,Grilled Salmon,1,22,2019-08-01 13:44:00
187702,Thai Fried Rice,1,12,2019-08-01 13:53:00
187703,Thai Beef Noodle Soup,1,12,2019-08-01 13:45:00
187704,Sticky Rice with Mango,2,6,2019-08-01 13:54:00
187704,Red Curry,2,12,2019-08-01 13:54:00
187705,Thai Streetfood Noodle,2,12,2019-08-01 13:07:00
187706,Yum Woonsen,1,13,2019-08-01 13:22:00
