Order ID,Item,Quantity Ordered,Price Each,Order Date
153310,Thai Streetfood Noodle,1,12,2019-02-01 11:43:00
153311,Won Ton Soup,4,12,2019-02-01 11:16:00
153312,Sticky Rice with Mango,1,6,2019-02-01 11:20:00
153312,Pumpkin Curry,1,15,2019-02-01 11:20:00
153313,Grilled Salmon,1,22,2019-02-01 11:54:00
153314,Pad Thai,2,12,2019-02-01 11:13:00
153315,Thai Fried Rice,1,12,2019-02-01 11:55:00
153316,Red Curry,1,12,2019-02-01 11:41:00
153317,Pad Prig Khing,2,12,2019-02-01 11:11:00
153318,Pad Gra Prow,3,15,2019-02-01 11:01:00
153319,Pad Char,3,15,2019-02-01 11:27:00
153320,Thai Fried Rice,1,12,2019-02-01 11:16:00
153321,Sticky Rice with Mango,1,6,2019-02-01 11:04:00
153322,Nam Kao Tod,1,12,2019-02-01 11:55:00
153323,Thai Streetfood Noodle,1,12,2019-02-01 11:00:00
153324,Yellow Curry,1,12,2019-02-01 11:55:00
153325,Pad Prig Khing,2,12,2019-02-01 11:06:00
153326,Green Curry,2,12,2019-02-01 12:29:00
153327,Thai Streetfood Noodle,1,12,2019-02-01 12:12:00
153328,Thai Streetfood Noodle,1,12,2019-02-01 12:44:00
153329,Pad Gra Tiem,1,15,2019-02-01 12:31:00
153330,Sticky Rice with Mango,1,6,2019-02-01 12:29:00
153331,Thai Fried Rice,1,12,2019-02-01 12:11:00
153332,Sticky Rice with Mango,4,6,2019-02-01 12:09:00
153333,Pad Gra Prow,1,15,2019-02-01 12:28:00
153334,Chicken Satay,1,10,2019-02-01 12:28:00
153335,Thai Streetfood Noodle,1,12,2019-02-01 12:19:00
153336,Pad Kee Mao,1,12,2019-02-01 12:59:00
153337,Pad See Ew,1,12,2019-02-01 12:38:00
153338,Pad Thai,1,12,2019-02-01 12:29:00
153339,Vegan Fresh Rolls,6,10,2019-02-01 12:31:00
153340,Thai Streetfood Noodle,1,12,2019-02-01 12:17:00
153341,Green Curry,4,12,2019-02-01 12:27:00
153342,Won Ton Soup,1,12,2019-02-01 12:44:00
153343,Sticky Rice with Mango,1,6,2019-02-01 12:35:00
153344,Pad Ma Keur,2,12,2019-02-01 12:48:00
153345,Pad Kee Mao,1,12,2019-02-01 12:27:00
153346,Thai Fried Rice,3,12,2019-02-01 12:35:00
153347,Pumpkin Curry,1,15,2019-02-01 12:59:00
153348,Pad Thai,1,12,2019-02-01 12:29:00
153349,Green Curry,1,12,2019-02-01 12:50:00
153350,Tom Kha Gai,1,12,2019-02-01 12:11:00
153351,Grilled Thai Steak,1,20,2019-02-01 12:13:00
153352,Pad Kee Mao,1,12,2019-02-01 12:09:00
153353,Pumpkin Curry,1,15,2019-02-01 12:21:00
153354,Pad See Ew,2,12,2019-02-01 12:52:00
153355,Red Curry,3,12,2019-02-01 12:35:00
153356,Pad Char,1,15,2019-02-01 12:41:00
153357,Pad Thai,2,12,2019-02-01 13:43:00
153358,Pad Char,1,15,2019-02-01 13:25:00
153359,Yum Woonsen,1,13,2019-02-01 13:45:00
153360,Sticky Rice with Mango,2,6,2019-02-01 13:11:00
153361,Sriracha Wings,1,10,2019-02-01 13:26:00
153362,Thai Streetfood Noodle,1,12,2019-02-01 13:53:00
153363,Won Ton Soup,2,12,2019-02-01 13:25:00
153364,Nam Kao Tod,1,12,2019-02-01 13:49:00
153365,Pra Ram,3,12,2019-02-01 13:50:00
153366,Sticky Rice with Mango,1,6,2019-02-01 13:11:00
153367,Sticky Rice with Mango,3,6,2019-02-01 13:14:00
153367,Pad Ka Nar,3,12,2019-02-01 13:14:00
153368,Chicken Satay,5,10,2019-02-01 13:31:00
153369,Pad Gra Tiem,1,15,2019-02-01 13:30:00
153370,Thai Streetfood Noodle,1,12,2019-02-01 13:11:00
153371,Thai Beef Noodle Soup,1,12,2019-02-01 13:33:00
153372,Pad Char,2,15,2019-02-01 13:07:00
153373,Yellow Curry,1,12,2019-02-01 13:11:00
153374,Sticky Rice with Mango,1,6,2019-02-01 13:46:00
153375,Sticky Rice with Mango,1,6,2019-02-01 13:41:00
153376,Green Curry,3,12,2019-02-01 13:46:00
153377,Won Ton Soup,1,12,2019-02-01 13:17:00
153378,Won Ton Soup,3,12,2019-02-01 13:19:00
153379,Red Curry,2,12,2019-02-01 14:25:00
153380,Vegan Fresh Rolls,4,10,2019-02-01 14:32:00
153381,Thai Fried Rice,1,12,2019-02-01 14:22:00
153382,Pad Gra Tiem,2,15,2019-02-01 14:54:00
153383,Pad Kee Mao,1,12,2019-02-01 14:32:00
153384,Won Ton Soup,3,12,2019-02-01 14:09:00
153385,Nam Kao Tod,1,12,2019-02-01 14:06:00
153386,Won Ton Soup,1,12,2019-02-01 14:22:00
153387,Sticky Rice with Mango,2,6,2019-02-01 14:18:00
153387,Pad Kee Mao,2,12,2019-02-01 14:18:00
153388,Thai Beef Noodle Soup,1,12,2019-02-01 14:26:00
153389,Green Curry,3,12,2019-02-01 14:00:00
153390,Green Curry,1,12,2019-02-01 14:49:00
153391,Tom Yum Goong,1,15,2019-02-01 14:17:00
153392,Chicken Satay,2,10,2019-02-01 14:49:00
153393,Nam Kao Tod,1,12,2019-02-01 14:18:00
153394,Som Tum,1,12,2019-02-01 14:09:00
153395,Pad Thai,4,12,2019-02-01 14:46:00
153396,Yellow Curry,3,12,2019-02-01 14:37:00
153397,Basil Fried Rice,2,12,2019-02-01 14:34:00
153398,Nam Kao Tod,2,12,2019-02-01 14:04:00
153399,MyThai Salad,1,12,2019-02-01 14:41:00
153400,Sticky Rice with Mango,1,6,2019-02-01 14:23:00
153400,Green Curry,1,12,2019-02-01 14:23:00
153401,Thai Streetfood Noodle,1,12,2019-02-01 17:54:00
153402,Sticky Rice with Mango,2,6,2019-02-01 17:38:00
153403,Som Tum,1,12,2019-02-01 17:11:00
153404,MyThai Salad,2,12,2019-02-01 17:26:00
153405,Thai Streetfood Noodle,1,12,2019-02-01 17:07:00
153406,Pad Thai,1,12,2019-02-01 17:50:00
153407,Pad Gra Prow,1,15,2019-02-01 17:54:00
153408,Bar-B-Q Chicken,2,20,2019-02-01 17:21:00
153409,Pad Gra Tiem,1,15,2019-02-01 17:50:00
153410,Yum Woonsen,1,13,2019-02-01 17:48:00
153411,Pad Prig Khing,1,12,2019-02-01 17:47:00
153412,Thai Beef Noodle Soup,3,12,2019-02-01 17:48:00
153413,Yum Woonsen,1,13,2019-02-01 17:44:00
153414,Red Curry,1,12,2019-02-01 17:24:00
153415,MyThai Salad,2,12,2019-02-01 17:58:00
153416,Tom Yum Goong,1,15,2019-02-01 17:02:00
153417,Red Curry,1,12,2019-02-01 17:04:00
153418,Red Curry,2,12,2019-02-01 17:05:00
153419,Thai Beef Noodle Soup,1,12,2019-02-01 17:40:00
153420,Red Curry,5,12,2019-02-01 17:07:00
153421,Red Curry,1,12,2019-02-01 17:07:00
153422,Thai Beef Noodle Soup,1,12,2019-02-01 17:19:00
153423,Thai Beef Noodle Soup,1,12,2019-02-01 17:24:00
153424,Green Curry,2,12,2019-02-01 17:14:00
